Location,Business Date,Revenue Center,Menu Group,Menu Item,Spirit Category,Qty Sold,Gross Sales,Item Cost,Net Sales,Void Qty,Void Amount,Comp Qty,Comp Amount,Avg Price
"La Mona Rosa",2025-12-29,Bar,"Wine","Prosecco Glass","Wine",9,126,27,126,0,0,0,0,14
"La Mona Rosa",2025-12-29,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",25,125,12.5,125,0,0,0,0,5
"La Mona Rosa",2025-12-29,Bar,"Non-Alcoholic","Soft Drink","Non-Alcoholic",33,132,9.9,132,0,0,0,0,4
"La Mona Rosa",2025-12-29,Bar,"Frozen Cocktails","Frozen Piña Colada","Rum",17,238,47.6,238,0,0,0,0,14
"Doberman",2025-12-29,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",38,608,152,608,0,0,0,0,16
"Doberman",2025-12-29,Bar,"Cocktails","Manhattan","Whiskey / Bourbon",27,459,129.6,459,0,0,0,0,17
"Doberman",2025-12-29,Bar,"Cocktails","Boulevardier","Whiskey / Bourbon",16,256,67.2,256,0,0,0,0,16
"Doberman",2025-12-29,Bar,"Cocktails","Mint Julep","Whiskey / Bourbon",11,165,39.6,165,0,0,0,0,15
"Doberman",2025-12-29,Bar,"Cocktails","Negroni","Gin",20,320,90,320,0,0,0,0,16
"Doberman",2025-12-29,Bar,"Cocktails","Gin & Tonic","Gin",19,247,49.4,247,0,0,0,0,13
"Doberman",2025-12-29,Bar,"Cocktails","Aperol Spritz","Other Spirits",11,154,41.8,154,0,0,0,0,14
"Doberman",2025-12-29,Bar,"Cocktails","Espresso Martini","Vodka",22,374,99,374,0,0,0,0,17
"Doberman",2025-12-29,Bar,"Cocktails","Dirty Martini","Vodka",12,192,40.8,192,0,0,0,0,16
"Doberman",2025-12-29,Bar,"Cocktails","Cosmopolitan","Vodka",8,120,28,120,0,0,0,0,15
"Doberman",2025-12-29,Bar,"Cocktails","Whiskey Sour","Whiskey / Bourbon",17,255,59.5,240,1,15,0,0,15
"Doberman",2025-12-29,Bar,"Cocktails","Paloma","Tequila / Mezcal",11,165,38.5,165,0,0,0,0,15
"Doberman",2025-12-29,Bar,"Cocktails","Oaxacan Old Fashioned","Tequila / Mezcal",12,216,62.4,216,0,0,0,0,18
"Doberman",2025-12-29,Bar,"Cocktails","Mezcal Mule","Tequila / Mezcal",8,128,32,128,0,0,0,0,16
"Doberman",2025-12-29,Bar,"Spirits (Neat/Rocks)","Macallan 12","Whiskey / Bourbon",25,550,150,550,0,0,0,0,22
"Doberman",2025-12-29,Bar,"Spirits (Neat/Rocks)","Macallan 18","Whiskey / Bourbon",6,330,120,330,0,0,0,0,55
"Doberman",2025-12-29,Bar,"Spirits (Neat/Rocks)","Woodford Reserve","Whiskey / Bourbon",19,285,68.4,285,0,0,0,0,15
"Doberman",2025-12-29,Bar,"Spirits (Neat/Rocks)","Maker's Mark","Whiskey / Bourbon",12,156,33.6,156,0,0,0,0,13
"Doberman",2025-12-29,Bar,"Spirits (Neat/Rocks)","Bulleit Bourbon","Whiskey / Bourbon",10,130,26,130,0,0,0,0,13
"Doberman",2025-12-29,Bar,"Spirits (Neat/Rocks)","Jameson","Whiskey / Bourbon",5,60,12,60,0,0,0,0,12
"Doberman",2025-12-29,Bar,"Spirits (Neat/Rocks)","Hendrick's","Gin",13,182,41.6,182,0,0,0,0,14
"Doberman",2025-12-29,Bar,"Spirits (Neat/Rocks)","Grey Goose","Vodka",7,105,21,105,0,0,0,0,15
"Doberman",2025-12-29,Bar,"Spirits (Neat/Rocks)","Belvedere","Vodka",5,75,16,75,0,0,0,0,15
"Doberman",2025-12-29,Bar,"Spirits (Neat/Rocks)","Casamigos Reposado","Tequila / Mezcal",7,112,26.6,112,0,0,0,0,16
"Doberman",2025-12-29,Bar,"Spirits (Neat/Rocks)","Del Maguey Vida Mezcal","Tequila / Mezcal",9,126,30.6,126,0,0,0,0,14
"Doberman",2025-12-29,Bar,"Spirits (Neat/Rocks)","Flor de Caña 12","Rum",6,84,18,70,0,0,1,14,14
"Doberman",2025-12-29,Bar,"Beer - Draft","Stella Artois Draft","Beer",6,54,13.2,54,0,0,0,0,9
"Doberman",2025-12-29,Bar,"Beer - Draft","Local IPA Draft","Beer",11,99,26.4,99,0,0,0,0,9
"Doberman",2025-12-29,Bar,"Beer - Draft","Guinness Draft","Beer",6,54,15.6,54,0,0,0,0,9
"Doberman",2025-12-29,Bar,"Beer - Bottle/Can","Heineken Bottle","Beer",3,21,4.8,21,0,0,0,0,7
"Doberman",2025-12-29,Bar,"Wine","House Cabernet","Wine",10,120,24,120,0,0,0,0,12
"Doberman",2025-12-29,Bar,"Wine","House Chardonnay","Wine",10,120,24,120,0,0,0,0,12
"Doberman",2025-12-29,Bar,"Wine","House Pinot Grigio","Wine",7,84,15.4,84,0,0,0,0,12
"Doberman",2025-12-29,Bar,"Wine","Prosecco Glass","Wine",10,140,30,140,0,0,0,0,14
"Doberman",2025-12-29,Bar,"Wine","Rosé Glass","Wine",7,91,19.6,91,0,0,0,0,13
"Doberman",2025-12-29,Bar,"Champagne / Sparkling","Veuve Clicquot Bottle","Champagne",2,440,110,440,0,0,0,0,220
"Doberman",2025-12-29,Bar,"Champagne / Sparkling","Prosecco Bottle","Champagne",3,144,36,144,0,0,0,0,48
"Doberman",2025-12-29,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",5,25,2.5,25,0,0,0,0,5
"Doberman",2025-12-29,Bar,"Non-Alcoholic","Athletic Brewing NA IPA","Non-Alcoholic",4,28,8,28,0,0,0,0,7
"Commonwealth",2025-12-30,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",127,2032,482.6,2032,0,0,0,0,16
"Commonwealth",2025-12-30,Bar,"Cocktails","Spicy Margarita","Tequila / Mezcal",99,1683,415.8,1683,0,0,0,0,17
"Commonwealth",2025-12-30,Bar,"Cocktails","Paloma","Tequila / Mezcal",45,675,157.5,675,0,0,0,0,15
"Commonwealth",2025-12-30,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",49,686,137.2,686,0,0,0,0,14
"Commonwealth",2025-12-30,Bar,"Cocktails","Tito's Soda","Vodka",150,1950,330,1950,0,0,0,0,13
"Commonwealth",2025-12-30,Bar,"Cocktails","Moscow Mule","Vodka",78,1092,234,1092,0,0,0,0,14
"Commonwealth",2025-12-30,Bar,"Cocktails","Espresso Martini","Vodka",115,1955,517.5,1955,0,0,0,0,17
"Commonwealth",2025-12-30,Bar,"Cocktails","Vodka Red Bull","Vodka",87,1305,330.6,1305,0,0,0,0,15
"Commonwealth",2025-12-30,Bar,"Cocktails","Lemon Drop","Vodka",65,975,208,975,0,0,0,0,15
"Commonwealth",2025-12-30,Bar,"Cocktails","Cosmopolitan","Vodka",34,510,119,510,0,0,0,0,15
"Commonwealth",2025-12-30,Bar,"Cocktails","Dirty Martini","Vodka",31,496,105.4,496,0,0,0,0,16
"Commonwealth",2025-12-30,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",77,1232,308,1232,0,0,0,0,16
"Commonwealth",2025-12-30,Bar,"Cocktails","Whiskey Sour","Whiskey / Bourbon",70,1050,245,1050,0,0,0,0,15
"Commonwealth",2025-12-30,Bar,"Cocktails","Manhattan","Whiskey / Bourbon",45,765,216,765,0,0,0,0,17
"Commonwealth",2025-12-30,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",87,1044,208.8,1044,0,0,0,0,12
"Commonwealth",2025-12-30,Bar,"Cocktails","Mojito","Rum",51,714,142.8,714,0,0,0,0,14
"Commonwealth",2025-12-30,Bar,"Cocktails","Dark & Stormy","Rum",20,280,60,280,0,0,0,0,14
"Commonwealth",2025-12-30,Bar,"Cocktails","Rum Punch","Rum",33,429,82.5,429,0,0,0,0,13
"Commonwealth",2025-12-30,Bar,"Cocktails","Gin & Tonic","Gin",54,702,140.4,702,0,0,0,0,13
"Commonwealth",2025-12-30,Bar,"Cocktails","Negroni","Gin",32,512,144,512,0,0,0,0,16
"Commonwealth",2025-12-30,Bar,"Cocktails","Aperol Spritz","Other Spirits",65,910,247,910,0,0,0,0,14
"Commonwealth",2025-12-30,Bar,"Cocktails","Long Island Iced Tea","Other Spirits",46,736,138,736,0,0,0,0,16
"Commonwealth",2025-12-30,Bar,"Shots","Patron Shot","Tequila / Mezcal",66,792,171.6,792,0,0,0,0,12
"Commonwealth",2025-12-30,Bar,"Shots","Casamigos Shot","Tequila / Mezcal",68,816,190.4,816,0,0,0,0,12
"Commonwealth",2025-12-30,Bar,"Shots","Fireball","Whiskey / Bourbon",77,616,92.4,616,0,0,0,0,8
"Commonwealth",2025-12-30,Bar,"Shots","Jameson Shot","Whiskey / Bourbon",65,650,130,650,0,0,0,0,10
"Commonwealth",2025-12-30,Bar,"Shots","Jagermeister","Other Spirits",56,448,78.4,448,0,0,0,0,8
"Commonwealth",2025-12-30,Bar,"Shots","Vegas Bomb","Other Spirits",41,410,114.8,410,0,0,0,0,10
"Commonwealth",2025-12-30,Bar,"Shots","Lemon Drop Shot","Vodka",38,380,68.4,380,0,0,0,0,10
"Commonwealth",2025-12-30,Bar,"Beer - Draft","Modelo Especial Draft","Beer",136,1088,244.8,1088,0,0,0,0,8
"Commonwealth",2025-12-30,Bar,"Beer - Draft","Corona Draft","Beer",92,736,165.6,736,0,0,0,0,8
"Commonwealth",2025-12-30,Bar,"Beer - Draft","Stella Artois Draft","Beer",62,558,136.4,558,0,0,0,0,9
"Commonwealth",2025-12-30,Bar,"Beer - Draft","Bud Light Draft","Beer",80,560,96,560,0,0,0,0,7
"Commonwealth",2025-12-30,Bar,"Beer - Draft","Local IPA Draft","Beer",47,423,112.8,423,0,0,0,0,9
"Commonwealth",2025-12-30,Bar,"Beer - Draft","Blue Moon Draft","Beer",32,256,57.6,256,0,0,0,0,8
"Commonwealth",2025-12-30,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",67,469,93.8,469,0,0,0,0,7
"Commonwealth",2025-12-30,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",50,350,70,350,0,0,0,0,7
"Commonwealth",2025-12-30,Bar,"Beer - Bottle/Can","Bud Light Bottle","Beer",54,324,48.6,324,0,0,0,0,6
"Commonwealth",2025-12-30,Bar,"Beer - Bottle/Can","White Claw","Beer",47,376,75.2,376,0,0,0,0,8
"Commonwealth",2025-12-30,Bar,"Beer - Bottle/Can","Heineken Bottle","Beer",29,203,46.4,203,0,0,0,0,7
"Commonwealth",2025-12-30,Bar,"Wine","House Cabernet","Wine",32,384,76.8,384,0,0,0,0,12
"Commonwealth",2025-12-30,Bar,"Wine","House Chardonnay","Wine",37,444,88.8,444,0,0,0,0,12
"Commonwealth",2025-12-30,Bar,"Wine","Prosecco Glass","Wine",41,574,123,574,0,0,0,0,14
"Commonwealth",2025-12-30,Bar,"Wine","Rosé Glass","Wine",39,507,109.2,507,0,0,0,0,13
"Commonwealth",2025-12-30,Bar,"Champagne / Sparkling","Moët & Chandon Bottle","Champagne",11,1980,495,1980,0,0,0,0,180
"Commonwealth",2025-12-30,Bar,"Champagne / Sparkling","Veuve Clicquot Bottle","Champagne",10,2200,550,2200,0,0,0,0,220
"Commonwealth",2025-12-30,Bar,"Champagne / Sparkling","Prosecco Bottle","Champagne",17,816,204,816,0,0,0,0,48
"Commonwealth",2025-12-30,Bar,"Non-Alcoholic","Red Bull","Non-Alcoholic",62,372,124,372,0,0,0,0,6
"Commonwealth",2025-12-30,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",59,295,29.5,295,0,0,0,0,5
"Commonwealth",2025-12-30,Bar,"Non-Alcoholic","Soft Drink","Non-Alcoholic",48,192,14.4,192,0,0,0,0,4
"Laundry Room",2025-12-30,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",12,192,48,192,0,0,0,0,16
"Laundry Room",2025-12-30,Bar,"Cocktails","Manhattan","Whiskey / Bourbon",8,136,38.4,136,0,0,0,0,17
"Laundry Room",2025-12-30,Bar,"Cocktails","Boulevardier","Whiskey / Bourbon",6,96,25.2,96,0,0,0,0,16
"Laundry Room",2025-12-30,Bar,"Cocktails","Whiskey Sour","Whiskey / Bourbon",4,60,14,60,0,0,0,0,15
"Laundry Room",2025-12-30,Bar,"Cocktails","Negroni","Gin",7,112,31.5,96,1,16,0,0,16
"Laundry Room",2025-12-30,Bar,"Cocktails","Espresso Martini","Vodka",8,136,36,136,0,0,0,0,17
"Laundry Room",2025-12-30,Bar,"Cocktails","Dirty Martini","Vodka",4,64,13.6,64,0,0,0,0,16
"Laundry Room",2025-12-30,Bar,"Cocktails","Aperol Spritz","Other Spirits",4,56,15.2,56,0,0,0,0,14
"Laundry Room",2025-12-30,Bar,"Cocktails","Cosmopolitan","Vodka",3,45,10.5,45,0,0,0,0,15
"Laundry Room",2025-12-30,Bar,"Cocktails","Oaxacan Old Fashioned","Tequila / Mezcal",4,72,20.8,72,0,0,0,0,18
"Laundry Room",2025-12-30,Bar,"Cocktails","Paloma","Tequila / Mezcal",2,30,7,30,0,0,0,0,15
"Laundry Room",2025-12-30,Bar,"Spirits (Neat/Rocks)","Macallan 12","Whiskey / Bourbon",8,176,48,176,0,0,0,0,22
"Laundry Room",2025-12-30,Bar,"Spirits (Neat/Rocks)","Macallan 18","Whiskey / Bourbon",4,220,80,220,0,0,0,0,55
"Laundry Room",2025-12-30,Bar,"Spirits (Neat/Rocks)","Woodford Reserve","Whiskey / Bourbon",5,75,18,75,0,0,0,0,15
"Laundry Room",2025-12-30,Bar,"Spirits (Neat/Rocks)","Maker's Mark","Whiskey / Bourbon",5,65,14,65,0,0,0,0,13
"Laundry Room",2025-12-30,Bar,"Spirits (Neat/Rocks)","Bulleit Bourbon","Whiskey / Bourbon",2,26,5.2,26,0,0,0,0,13
"Laundry Room",2025-12-30,Bar,"Spirits (Neat/Rocks)","Hendrick's","Gin",3,42,9.6,42,0,0,0,0,14
"Laundry Room",2025-12-30,Bar,"Spirits (Neat/Rocks)","Grey Goose","Vodka",3,45,9,45,0,0,0,0,15
"Laundry Room",2025-12-30,Bar,"Spirits (Neat/Rocks)","Belvedere","Vodka",3,45,9.6,45,0,0,0,0,15
"Laundry Room",2025-12-30,Bar,"Spirits (Neat/Rocks)","Don Julio 1942","Tequila / Mezcal",3,114,36,114,0,0,0,0,38
"Laundry Room",2025-12-30,Bar,"Spirits (Neat/Rocks)","Clase Azul Reposado","Tequila / Mezcal",1,45,15,45,0,0,0,0,45
"Laundry Room",2025-12-30,Bar,"Spirits (Neat/Rocks)","Casamigos Reposado","Tequila / Mezcal",3,48,11.4,48,0,0,0,0,16
"Laundry Room",2025-12-30,Bar,"Spirits (Neat/Rocks)","Del Maguey Vida Mezcal","Tequila / Mezcal",2,28,6.8,28,0,0,0,0,14
"Laundry Room",2025-12-30,Bar,"Spirits (Neat/Rocks)","Flor de Caña 12","Rum",1,14,3,14,0,0,0,0,14
"Laundry Room",2025-12-30,Bar,"Wine","House Cabernet","Wine",3,36,7.2,36,0,0,0,0,12
"Laundry Room",2025-12-30,Bar,"Wine","House Chardonnay","Wine",3,36,7.2,36,0,0,0,0,12
"Laundry Room",2025-12-30,Bar,"Wine","Prosecco Glass","Wine",3,42,9,28,0,0,1,14,14
"Laundry Room",2025-12-30,Bar,"Champagne / Sparkling","Veuve Clicquot Bottle","Champagne",1,220,55,220,0,0,0,0,220
"Laundry Room",2025-12-30,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",2,10,1,10,0,0,0,0,5
"We All Scream",2025-12-30,Bar,"Cocktails","Tito's Soda","Vodka",135,1755,297,1755,0,0,0,0,13
"We All Scream",2025-12-30,Bar,"Cocktails","Vodka Red Bull","Vodka",138,2070,524.4,2070,0,0,0,0,15
"We All Scream",2025-12-30,Bar,"Cocktails","Moscow Mule","Vodka",82,1148,246,1148,0,0,0,0,14
"We All Scream",2025-12-30,Bar,"Cocktails","Lemon Drop","Vodka",63,945,201.6,945,0,0,0,0,15
"We All Scream",2025-12-30,Bar,"Cocktails","Espresso Martini","Vodka",77,1309,346.5,1309,0,0,0,0,17
"We All Scream",2025-12-30,Bar,"Cocktails","Dirty Martini","Vodka",29,464,98.6,464,0,0,0,0,16
"We All Scream",2025-12-30,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",100,1600,380,1600,0,0,0,0,16
"We All Scream",2025-12-30,Bar,"Cocktails","Spicy Margarita","Tequila / Mezcal",68,1156,285.6,1156,0,0,0,0,17
"We All Scream",2025-12-30,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",87,1218,243.6,1218,0,0,0,0,14
"We All Scream",2025-12-30,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",94,1128,225.6,1128,0,0,0,0,12
"We All Scream",2025-12-30,Bar,"Shots","Fireball","Whiskey / Bourbon",146,1168,175.2,1168,0,0,0,0,8
"We All Scream",2025-12-30,Bar,"Shots","Jameson Shot","Whiskey / Bourbon",98,980,196,980,0,0,0,0,10
"We All Scream",2025-12-30,Bar,"Shots","Patron Shot","Tequila / Mezcal",101,1212,262.6,1212,0,0,0,0,12
"We All Scream",2025-12-30,Bar,"Shots","Casamigos Shot","Tequila / Mezcal",82,984,229.6,984,0,0,0,0,12
"We All Scream",2025-12-30,Bar,"Shots","Vegas Bomb","Other Spirits",64,640,179.2,640,0,0,0,0,10
"We All Scream",2025-12-30,Bar,"Shots","Jagermeister","Other Spirits",88,704,123.2,704,0,0,0,0,8
"We All Scream",2025-12-30,Bar,"Shots","Rumple Minze","Other Spirits",38,342,60.8,342,0,0,0,0,9
"We All Scream",2025-12-30,Bar,"Shots","Kamikaze","Vodka",36,324,57.6,324,0,0,0,0,9
"We All Scream",2025-12-30,Bar,"Shots","Lemon Drop Shot","Vodka",44,440,79.2,440,0,0,0,0,10
"We All Scream",2025-12-30,Bar,"Cocktails","Long Island Iced Tea","Other Spirits",78,1248,234,1248,0,0,0,0,16
"We All Scream",2025-12-30,Bar,"Cocktails","Mojito","Rum",47,658,131.6,658,0,0,0,0,14
"We All Scream",2025-12-30,Bar,"Cocktails","Rum Punch","Rum",60,780,150,780,0,0,0,0,13
"We All Scream",2025-12-30,Bar,"Beer - Draft","Modelo Especial Draft","Beer",132,1056,237.6,1056,0,0,0,0,8
"We All Scream",2025-12-30,Bar,"Beer - Draft","Corona Draft","Beer",112,896,201.6,896,0,0,0,0,8
"We All Scream",2025-12-30,Bar,"Beer - Draft","Bud Light Draft","Beer",159,1113,190.8,1113,0,0,0,0,7
"We All Scream",2025-12-30,Bar,"Beer - Draft","Dos Equis Draft","Beer",57,456,91.2,456,0,0,0,0,8
"We All Scream",2025-12-30,Bar,"Beer - Draft","Blue Moon Draft","Beer",42,336,75.6,336,0,0,0,0,8
"We All Scream",2025-12-30,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",139,973,194.6,973,0,0,0,0,7
"We All Scream",2025-12-30,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",87,609,121.8,609,0,0,0,0,7
"We All Scream",2025-12-30,Bar,"Beer - Bottle/Can","Bud Light Bottle","Beer",99,594,89.1,594,0,0,0,0,6
"We All Scream",2025-12-30,Bar,"Beer - Bottle/Can","Pacifico Bottle","Beer",53,371,74.2,371,0,0,0,0,7
"We All Scream",2025-12-30,Bar,"Beer - Bottle/Can","White Claw","Beer",80,640,128,640,0,0,0,0,8
"We All Scream",2025-12-30,Bar,"Beer - Bottle/Can","Michelob Ultra","Beer",56,392,61.6,392,0,0,0,0,7
"We All Scream",2025-12-30,Bar,"Frozen Cocktails","Frozen Margarita","Tequila / Mezcal",54,756,151.2,756,0,0,0,0,14
"We All Scream",2025-12-30,Bar,"Frozen Cocktails","Frosé","Other Spirits",46,644,147.2,644,0,0,0,0,14
"We All Scream",2025-12-30,Bar,"Non-Alcoholic","Red Bull","Non-Alcoholic",93,558,186,558,0,0,0,0,6
"We All Scream",2025-12-30,Bar,"Non-Alcoholic","Red Bull (Standalone)","Non-Alcoholic",58,406,116,406,0,0,0,0,7
"We All Scream",2025-12-30,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",86,430,43,430,0,0,0,0,5
"We All Scream",2025-12-30,Bar,"Non-Alcoholic","Liquid Death","Non-Alcoholic",38,228,45.6,228,0,0,0,0,6
"We All Scream",2025-12-30,Bar,"Champagne / Sparkling","Moët & Chandon Bottle","Champagne",21,3780,945,3780,0,0,0,0,180
"We All Scream",2025-12-30,Bar,"Champagne / Sparkling","Veuve Clicquot Bottle","Champagne",15,3300,825,3300,0,0,0,0,220
"We All Scream",2025-12-30,Bar,"Champagne / Sparkling","Dom Pérignon Bottle","Champagne",8,3600,1200,3600,0,0,0,0,450
"Discopussy",2025-12-30,Bar,"Cocktails","Vodka Red Bull","Vodka",132,1980,501.6,1980,0,0,0,0,15
"Discopussy",2025-12-30,Bar,"Cocktails","Tito's Soda","Vodka",102,1326,224.4,1326,0,0,0,0,13
"Discopussy",2025-12-30,Bar,"Cocktails","Moscow Mule","Vodka",43,602,129,602,0,0,0,0,14
"Discopussy",2025-12-30,Bar,"Cocktails","Espresso Martini","Vodka",54,918,243,918,0,0,0,0,17
"Discopussy",2025-12-30,Bar,"Cocktails","Lemon Drop","Vodka",35,525,112,525,0,0,0,0,15
"Discopussy",2025-12-30,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",58,928,220.4,928,0,0,0,0,16
"Discopussy",2025-12-30,Bar,"Cocktails","Spicy Margarita","Tequila / Mezcal",41,697,172.2,697,0,0,0,0,17
"Discopussy",2025-12-30,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",38,532,106.4,532,0,0,0,0,14
"Discopussy",2025-12-30,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",82,984,196.8,984,0,0,0,0,12
"Discopussy",2025-12-30,Bar,"Shots","Fireball","Whiskey / Bourbon",77,616,92.4,616,0,0,0,0,8
"Discopussy",2025-12-30,Bar,"Shots","Jameson Shot","Whiskey / Bourbon",57,570,114,570,0,0,0,0,10
"Discopussy",2025-12-30,Bar,"Shots","Patron Shot","Tequila / Mezcal",54,648,140.4,648,0,0,0,0,12
"Discopussy",2025-12-30,Bar,"Shots","Casamigos Shot","Tequila / Mezcal",56,672,156.8,672,0,0,0,0,12
"Discopussy",2025-12-30,Bar,"Shots","Vegas Bomb","Other Spirits",74,740,207.2,740,0,0,0,0,10
"Discopussy",2025-12-30,Bar,"Shots","Jagermeister","Other Spirits",63,504,88.2,504,0,0,0,0,8
"Discopussy",2025-12-30,Bar,"Shots","Rumple Minze","Other Spirits",48,432,76.8,432,0,0,0,0,9
"Discopussy",2025-12-30,Bar,"Shots","Kamikaze","Vodka",34,306,54.4,306,0,0,0,0,9
"Discopussy",2025-12-30,Bar,"Shots","Lemon Drop Shot","Vodka",39,390,70.2,390,0,0,0,0,10
"Discopussy",2025-12-30,Bar,"Cocktails","Long Island Iced Tea","Other Spirits",66,1056,198,1056,0,0,0,0,16
"Discopussy",2025-12-30,Bar,"Beer - Draft","Modelo Especial Draft","Beer",96,768,172.8,768,0,0,0,0,8
"Discopussy",2025-12-30,Bar,"Beer - Draft","Corona Draft","Beer",67,536,120.6,536,0,0,0,0,8
"Discopussy",2025-12-30,Bar,"Beer - Draft","Bud Light Draft","Beer",107,749,128.4,749,0,0,0,0,7
"Discopussy",2025-12-30,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",82,574,114.8,574,0,0,0,0,7
"Discopussy",2025-12-30,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",66,462,92.4,462,0,0,0,0,7
"Discopussy",2025-12-30,Bar,"Beer - Bottle/Can","Bud Light Bottle","Beer",91,546,81.9,546,0,0,0,0,6
"Discopussy",2025-12-30,Bar,"Beer - Bottle/Can","White Claw","Beer",69,552,110.4,528,0,0,3,24,8
"Discopussy",2025-12-30,Bar,"Beer - Bottle/Can","Michelob Ultra","Beer",24,168,26.4,168,0,0,0,0,7
"Discopussy",2025-12-30,Bar,"Non-Alcoholic","Red Bull","Non-Alcoholic",99,594,198,594,0,0,0,0,6
"Discopussy",2025-12-30,Bar,"Non-Alcoholic","Red Bull (Standalone)","Non-Alcoholic",42,294,84,294,0,0,0,0,7
"Discopussy",2025-12-30,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",60,300,30,300,0,0,0,0,5
"Discopussy",2025-12-30,Bar,"Non-Alcoholic","Liquid Death","Non-Alcoholic",32,192,38.4,192,0,0,0,0,6
"Discopussy",2025-12-30,Bar,"Champagne / Sparkling","Moët & Chandon Bottle","Champagne",16,2880,720,2880,0,0,0,0,180
"Discopussy",2025-12-30,Bar,"Champagne / Sparkling","Veuve Clicquot Bottle","Champagne",9,1980,495,1980,0,0,0,0,220
"Lucky Day",2025-12-30,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",85,1360,323,1360,0,0,0,0,16
"Lucky Day",2025-12-30,Bar,"Cocktails","Spicy Margarita","Tequila / Mezcal",71,1207,298.2,1207,0,0,0,0,17
"Lucky Day",2025-12-30,Bar,"Cocktails","Paloma","Tequila / Mezcal",70,1050,245,1050,0,0,0,0,15
"Lucky Day",2025-12-30,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",64,896,179.2,868,0,0,2,28,14
"Lucky Day",2025-12-30,Bar,"Cocktails","Mezcal Mule","Tequila / Mezcal",49,784,196,784,0,0,0,0,16
"Lucky Day",2025-12-30,Bar,"Cocktails","Oaxacan Old Fashioned","Tequila / Mezcal",45,810,234,810,0,0,0,0,18
"Lucky Day",2025-12-30,Bar,"Frozen Cocktails","Frozen Margarita","Tequila / Mezcal",38,532,106.4,532,0,0,0,0,14
"Lucky Day",2025-12-30,Bar,"Spirits (Neat/Rocks)","Casamigos Blanco","Tequila / Mezcal",55,770,176,770,0,0,0,0,14
"Lucky Day",2025-12-30,Bar,"Spirits (Neat/Rocks)","Casamigos Reposado","Tequila / Mezcal",55,880,209,880,0,0,0,0,16
"Lucky Day",2025-12-30,Bar,"Spirits (Neat/Rocks)","Don Julio 1942","Tequila / Mezcal",45,1710,540,1710,0,0,0,0,38
"Lucky Day",2025-12-30,Bar,"Spirits (Neat/Rocks)","Clase Azul Reposado","Tequila / Mezcal",28,1260,420,1260,0,0,0,0,45
"Lucky Day",2025-12-30,Bar,"Spirits (Neat/Rocks)","Patron Silver","Tequila / Mezcal",50,700,150,700,0,0,0,0,14
"Lucky Day",2025-12-30,Bar,"Spirits (Neat/Rocks)","Del Maguey Vida Mezcal","Tequila / Mezcal",36,504,122.4,504,0,0,0,0,14
"Lucky Day",2025-12-30,Bar,"Shots","Patron Shot","Tequila / Mezcal",79,948,205.4,948,0,0,0,0,12
"Lucky Day",2025-12-30,Bar,"Shots","Casamigos Shot","Tequila / Mezcal",57,684,159.6,684,0,0,0,0,12
"Lucky Day",2025-12-30,Bar,"Shots","Don Julio Shot","Tequila / Mezcal",45,630,153,630,0,0,0,0,14
"Lucky Day",2025-12-30,Bar,"Cocktails","Tito's Soda","Vodka",19,247,41.8,247,0,0,0,0,13
"Lucky Day",2025-12-30,Bar,"Cocktails","Moscow Mule","Vodka",17,238,51,238,0,0,0,0,14
"Lucky Day",2025-12-30,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",16,256,64,256,0,0,0,0,16
"Lucky Day",2025-12-30,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",21,252,50.4,252,0,0,0,0,12
"Lucky Day",2025-12-30,Bar,"Shots","Fireball","Whiskey / Bourbon",13,104,15.6,104,0,0,0,0,8
"Lucky Day",2025-12-30,Bar,"Beer - Draft","Modelo Especial Draft","Beer",30,240,54,240,0,0,0,0,8
"Lucky Day",2025-12-30,Bar,"Beer - Draft","Corona Draft","Beer",29,232,52.2,232,0,0,0,0,8
